text,label
"Lo peor es que funcionó, maldita sea, Jacko, cómo te quiero.",1
¡Trabajando desde casa! ¡Sería bueno ver más!  #ConMTVal727Tour,0
"@usuario, pero siguen sin creerme.",2
Tan tranquilo como siempre he sido...,1
"¡@user market a, erosky y otros han comprado online!",0
"Escribí un testamento pidiendo Ale publicar para Steven ... Gracias, Perú, me ha decepcionado, y lo más importante, Ale no ha publicado nada.",2
Intentaré ser positivo en este último mes para que no me vaya tan mal como este año.,1
¡¡¡¡@user @user Uno de nuestros festivales de música favoritos!!!! Ya hemos estado dos veces.,0
No quiero que todas las chicas de nuestro pueblo empiecen a mojarse cuando Troye se haga famoso 😡.,2
"Mami, guárdalo. No es bueno. Tíralo, espera. Mami, esos son mis peluches. Eres un niño grande. ¡Aquí no hay bebés!",1
"@usuario Está a un corto trayecto en tren de Madrid, con fines de semana largos cada dos semanas.",0
Ponme algo. Qué triste estoy.,2
@utilisateur @utilisateur @utilisateur le.jeu était pa Lugano,1
"¡¡¡¡¡¡@user Que tengas un buen sábado, a veces entro en twitter y eres la primera persona que veo, es muy bonito !!!!!!",0
@usuario ¿Hace falta que te recuerde quién mencionó primero a quién? A lo mejor eres más lento porque tienes sangre ferrolana.,2
@usando la parte de acción me fue muy difícil. pero los buenos momentos fueron hermosos,1
¡¡¡¡@user @user Verónika es una gran actriz y sobre todo una gran persona !!!! ¡¡¡¡Que ganas de verla allí !!!! Besos,0
Me gustaría brindar por menos hipócritas en 2017.,2
"@user @user Ninguno de los clubes lo ha anunciado oficialmente, pero he oído que sí.",1
@user @user Bienvenido al lugar donde nunca se tienen demasiadas bufandas.,0
"Rivera y Rajoy no se ponen de acuerdo en que Nivea vuelva a disparar pelotas de playa desde una avioneta, como hacía de pequeño. 25D Ver",2
"Soy de esas personas que, aunque la comida esté lista y tenga hambre, si nadie me la sirve, me da pereza y no como nada.",1
"Nos hemos acostumbrado a ver el último episodio de SNL los domingos por la noche, lo que significa que estoy de mucho mejor humor los lunes.",0
"@ Usuarios, pero no se queda después de la ducha.",2
"¡¡¡URGENTE!!! ¡¡¡¡Vendo mi nombre tikets !!!! ¡¡¡¡Tengo dos entradas VIP ULTIMATE pero no podemos ir, las vendo a bajo precio, ponte en contacto conmigo !!!!",1
Esta tarde voy a comprar un juego que he estado esperando ..... .Yoshi probablemente lo descargue esta tarde o esta noche.,0
@User @User Escríbele algo bonito para que no te de ❤️,2
@usuario @usuario ¡o al menos señala la fuente! Me gustaría reciclar,1
"@user @user No tienes un jardín y un perro, ¿verdad? Los tienes en excelentes condiciones.",0
"Hola @usuario, te puedo hacer como un 40% de descuento. Quiero ir a Bilbao, pero es caro solo por ser cliente fiel.",2
¿Por qué no es morado o azul? Estaría bien poder hacer caca de colores.,1
Eso es todo. Empecemos con nuestros objetivos para el nuevo año,0
"@user to you no De todas formas, te echo de menos, quiero ir a verte, seguro que también me das una excusa -_- 總之，我想你，我想去看你，我相信你也會給我一個借口的",2
"Si no recuerdo mal, este es el último capítulo en el que oímos a Tanaka Kazunari tocar Ukai.",1
Me gustan los vestidos largos y los monos.,0
"@user estoy en la misma situación, no duermo ni menos.... Tengo que ir a trabajar en una hora.",2
"@user Ah no, eso seguro ..... Pero en este caso hablo solo de ropa.",1
"Hola @usuario Gracias por la información, lo tendremos en cuenta.",0
Vamos a patearte el culo.,2
"@user Como ha dicho @user, menores de 16 años",1
"@user Sí, eso mismo pensaba yo. Cada día se aprende algo nuevo, gracias.",0
"@user ay Sí, pero no puedo cambiar mi nombre de usuario y mi número es raro, ¡ayúdame por favor!",2
@usuario ¡Algunos se callan para no ser llamados yihadistas!,1
"¡Oh, qué bonito es todo! Es tan extraño no sufrir tanto. ¡Vamos Seleeeeee!",0
Una vez más quieren sacar de contexto el tema #ProtectAnimal e incluir sólo a perros y gatos en el texto de una iniciativa popular.,2
"@usuario envíame tu dirección de correo a pdeveraoficial@yahoo.es para que te lo envíe, ¡o dale un beso muy fuerte a @usuario!",1
"@usuario jajaja si si si. Buscaré algo parecido en pinterest, gracias 😘.",0
"A mediados de 2016, ya no deberían existir las siguientes entrevistas: Hola, ¿qué tal? (no hay más desarrollo del diálogo).",2
"@user ah wno No es que me pase nada malo, es que cuando hay tanto bombo y tanta palabrería, siento que ya he pasado por eso antes.",1
Qué feliz seré a las 3 de la tarde.,0
Ten en cuenta que los mensajes automáticos de bienvenida en LinkedIn pueden ser muy molestos si los recibes todos a la vez.,2
"Si todo va bien, pero falla un sector del disco duro de tu portátil, lo que provoca el borrado de archivos de trabajo muy importantes.",1
"Así como el video promocional del juego de este año es muy bueno, pero no lo tengo.",0
El debut de CM Punk en la UFC fue lo suficientemente corto como para un vídeo de Instagram. @usuario debe estar triste.,2
@user man pos por supuesto. ¿Lo dudas?   Soy la mayor lesbiana del reino.,1
"@uservalencia siempre produce grandes jugadores, estén o no en la selección.",0
Creo que estoy tan gorda que romperé la silla de plástico en cualquier momento.,2
El verano pasado estaba más gorda y la ropa que me compraba no me quedaba bien.,1
"@user ¡Ahora que las vacaciones de verano están a punto de terminar, me viene genial!",0
"@usuario ""surgen"" es el que se relaja con un Plajo y el que nunca va a la caja pero pretende hacer un buen trabajo.",2
"Las ENTREGAS deben quedar muy claras en la oferta/solicitud de servicio. Si no está claro, habrá problemas.",1
Deberíamos haber hecho una foto.,0
"@usuario Ni de coña, aún no lo he probado.",2
"@user aaahm Ahora, disfruta de la vida allí, voy a volver a Rusia pronto.",1
Estoy muerto @usuarios me tratan como #Bombon,0
"Ayer extrañé más que nunca a mi amigo Rumores, ya que era casi una tradición que el 25 fuéramos juntos a Zapote.",2
"@user es gramática 1, ¡no inglés 7! Hice el resumen de inglés 7 el semestre pasado.",1
"Hola a todos #YeimyTeMueve desde este momento"". He escrito en tu corazón que cada día es el mejor día del año ....",0
"""Estuve contigo porque me mataste, y ahora no puedo vivir sin ti"" --> ¡Eso es! Te mereces todo lo que tienes y todo lo que vas a conseguir.",2
"@user Y, en mi opinión, una mirada vale más que mil (y no todo es ""amor"").",1
"Ahora puedo ver horas de películas de tus conciertos porque me encanta cómo te mueves en el escenario y todo lo que te rodea, chico.",0
"No sé por qué tanta gente dice que ha sido el peor año de su vida ...... No sólo lloraron, también se alegraron.",2
Aquí en El Teide ya estamos esperando tu próxima visita. ¡Enhorabuena por tus logros!,0
Es mejor en la playa.,2
La campaña comienza 30 días antes del lanzamiento del juego (5 de octubre).,1
¡¡¡¡@user Hola preciosa Andrea!!!! ¡Que tengas el día más bonito! Besos,0
"En serio, si hubiera suspendido matemáticas, habría saltado por la ventana de mi habitación. Era décimo curso y no habría podido sobrevivir.",2
Está en la versión extendida. 4 horas y aún no hemos llegado a la segunda parte.,1
"Cuando no puedo dormir, escribo todas mis preocupaciones en un cuaderno que alguien me regaló, y es como un somnífero instantáneo.",0
@Usuarios @Usuarios @Usuarios @Usuarios @Usuarios ¿De quién? Porque la verdad es que SFV nos ha quitado las ganas de jugar a los simples mortales.,2
@usuario no sé quién de los dos está más cansado. Sólo puedo leer aquí .....  #MayraGomezModeKempON,1
"@user Ambas fueron increíbles, es una pena que White Collar terminara tan abruptamente, espero con ansias el segundo emparejamiento en la quinta temporada.",0
"Por desgracia, es la primera vez este año que pierdo un autobús.",2
"@User @User @User @User Pero hombre, ya lo he visto... La pregunta es .... Cuál debería ser el título completo?",1
¡¡¡¡@user -Felicidades !!!! 🎉 - Tu icono es genial - Apenas te conozco - @user,0
@usuario @usuario Soy un esclavo de fin de semana.,2
"¡→ Ya sabéis, ¡seguid a @usuario en sus redes sociales! por toda vuestra gran semana!",1
Es importante reconocer el gran valor que podemos aportar y encontrar nuestra misión.,0
"No soy un pita, soy un SCORT, no pido dos lochas, y no doy mi culo por nada como tantos otros.",2
"@user Eso me lo dijiste hace año y medio, pero en otras circunstancias.",1
@user @user @user @user @user @user Me alegro mucho de que me recomiende mi padre! Eu no falo moito o galego pero GRACIÑAS,0
"@usuario, a mi también me has defraudado.",2
"@user @user Sí, se puede ver la Fosa de las Bermudas desde aquí, está muy claro y hay vegetación.",1
@usuario no lo cree. Pero me gusta mentir @usuario,0
"He hecho tres pruebas, un examen, dos tesis y un mini-ensayo, y lo peor es que mis vacaciones están a punto de terminar.",2
"@usuario @usuario @usuario @usuario Sí, esto es habitual en el País Vasco y regiones limítrofes, pero no me atrevía a poner la última parte en el tuit.",1
"@usuario es, en efecto, una buena ilustración de una píldora viral.",0
"@usuario Siempre pienso que cuando estoy de vacaciones, como hoy, salgo a pasear por la mañana temprano sin dormir.",2
Feliz año nuevo a todos 2017 será un año realmente hermoso y maravilloso ^_^,1
"Una vez más, veo que tantos @usuarios #FollowSpree ofertas son imposibles. Por favor, ¡apoyadme siempre!",0
"Tuve un sueño muy raro con personajes de PLL, y luego me di cuenta de que estaba en la vida real, y conocí a Shay y a Lucy y, bueno, hay más.",2
"@user @user @user @user @user @user Esto es muy poco probable. A no ser, claro, que se convierta al Islam.",1
@user Yuriko es tan hermosa. Felicidades.,0
"También dijo que tenía que hacer caca, pero aún no he llegado a grabarlo.",2
"@usuario tengo el pelo rojo .... _"" #YaChau ...",1
@usuariodos Te doy un fuerte abrazo gay 🤗,0
@usuario hola hassfüllt necesito esto.,2
"Ojalá pudiera olvidarlo, pero vuelvo a casa para las clases a las 10-11 de la noche y no puedo ver nada de nada.",1
"OK, AHORA FUNCIONA ALELUYA Tuve que cambiar el mando del stick derecho por el izquierdo porque el izquierdo estaba roto.",0
"@usuario un poco obsesionado, sólo un poco obsesionado @",2
"@usuario Sería genial que cerraran los domingos, o si trabajas por la mañana y tienes la tarde libre para visitarlo.",1
@user Holly ¡Qué alto y qué mono!,0
"Si me siento bien, ¿por qué volver a emocionarme?",2
@user @user ta Así que me conoces porque no hablo chino amorrrrr,1
"Estoy segura de que todo irá bien. Buena suerte, vieja.",0
"Si me traicionas, puede que no sobrevivas porque te arrancaré la cabeza.",2
Estaba tan estresada por mi examen de mañana que parecía que me estaba volviendo loca jaja. Pero aprobé el curso y todo.,1
"Mi espalda está bien, chicos. No os preocupéis. Espero que el juicio vaya despacio y salga de la cárcel.",0
"@user Pues algo es algo.  Si encima no sabes por qué te pasan las cosas, como que todo es una mierda, mucho ánimo.",2
@usuario El mejor resultado que obtuve fue de 1 entre 200.,1
"@user Jajaja ¡En cuanto salga del bucle infinito de casa, imprimiré y publicaré las dos partes de la tarjeta!",0
@usuario tengo que cuidar de 4 niños pequeños y no se cual es peor.,2
Yo también creo que hay que verla antes de que se estrene Fantastic Beasts.,1
"@user Está muy bien para ser una pluma .... XDD, si realmente es genial se unirá a Olympus y Duel como dos de las mejores plumas que hay.",0
"@user bufeo a los bombers y que arreglen a los putos rammers que salen ilesos, si no no juego.",2
"Cuando Fabi se fue, no salí de casa durante al menos tres días.",1
"¡Hoy estoy muy contento! He podido volver a subir el vídeo, mi videograbadora ha dejado de dar guerra, he podido volver con todas mis cosas de nuevo y me he llevado una gran carrera de 1000.",0
"@user @user @user @user ""Cosa Nostra"" en estado puro... Ni Don Vito llegó tan lejos ....",2
,1
"@usuario, serás un buen comunicador.",0
"Lo mejor es cuando tienes que madrugar y tardas mucho en dormirte, o cuando te pierdes en el mundo de la lectura.",2
"@ Usuarios, son nuestra gran promesa.",1
"@user ¡Espero que te guste Escocia, es preciosa!",0
"@usuario Tú estás en el norte, yo en el sur - Levante, humedad, mosquitos, Caló reventado por Levante, pero al menos tienes playa ...... Aquí, nada de eso.",2
Perro amistoso Perro accesible Perro considerado Perro disponible a cualquier hora Perro disponible en cualquier lugar,1
"Obviamente, tu casita no es tan ""ita""... ¡Está preciosa! ¡Qué suerte tienes! - ¡Seguro que Dormy también es feliz!",0
"Me habría encantado participar en la carrera de Shawn, pero claro, no me dejaron porque soy tímida por naturaleza, así que aquí estoy.",2
"@user A mi me pasó algo parecido, te entiendo cariño",1
@usuario es que Nacho hace una cadena graciosa,0
@usuario ¿Puedes ver que el sitio del elfo que ve tu rastreador ya no funciona? Llevo dos días conectado y sigue sin funcionar.,2
¿Dónde está la propina de Alberto?,1
"Hoy habrá un nuevo campeón, pase lo que pase, @usuario será campeón o @usuario perderá #CarlsenKarjakin",0
"@usuario lees mucho, menos mal que dejé de seguirle cuando acabó la temporada pasada, mi salud es lo primero.",2
@user Sí. Está lloviendo tanto que ha empapado mis únicas zapatillas y ahora no puedo ni salir a comprar comida.,1
#EVDLV @usersareperfectmen,0
@user si El lugar de las inestimables arrochadas,2
"A veces, cuando leo tus tweets y no entiendo algo, me encantaría pedirte que me ayudaras a explicarlo con claridad. Pero soy tímida y sigo teniendo dudas.",1
@ usuario ya sé que si,0
Escuche a @user y @user decir que iban a hacer wow live pero no se acordaron que probablemente los servidores estarían completamente indisponibles jaja,2
"@user jajajaa sii, aunque en un año terminaré la carrera de comunicación y convalidaré los tres años de derecho, más las asignaturas optativas que cursaré.",1
@user Pero es precioso.,0
No se oye a menudo en japonés.,2
"Tu padre dice que todo pasará, tu madre dice que me olvidarás... @User Han pasado 20 años, y el amor sigue siendo el mismo hasta el día de mi muerte.",1
"@user Bueno, me voy a la piscina. Hace un día precioso.",0
Confirmación de que mi pie está roto y puedo sentir el maldito hueso moviéndose.,2
"@user aw! Acabo de verlo, ¡lo siento! Me dijiste algo y luego nada. ¿Vamos hoy a casa de mi primo en Reu? Se lo dije a Mari.",1
"@user @user Hoy, es hora de ir al oeste. Sí, el cambio es para mejor.",0
"Estoy frustrado, estoy seguro de que son solicitantes de RT para la suerte y no los aficionados reales.",2
Quiero una rosa que dure para siempre.,1
"Cada vez que escucho ""Institutions"" de Sui Generis, se me pone la piel de gallina porque es muy bonita y también pienso en ti.",0
Apenas puedo descansar de mis pies y tengo que trabajar todo el día.,2
"@user Pero no pasa nada si lo grabas (bueno, lo que has dicho también es la razón por la que no voy al gimnasio, así que prefiero entrenar en casa).",1
"@user Seguid con los sitios bonitos, yo iré dentro de unos meses a SSS.",0
@user Y es una pena porque tienen unas ideas de diseño geniales y porque sin Java tienen un gran rendimiento ...... Pero MicroSoft y sus cosas.,2
@usuario Denada y muy op en 6.16,1
"La expresión más común de un país muestra su cultura, en Costa Rica es ""Pura Vida"", a la que no tengo nada que añadir.",0
Hoy fue nuestra última fiesta de Navidad en PZ y estaba lloviendo. ¿Adivina qué aspecto tengo?,2
"No me llamo Laura, pero ¿quieres casarte conmigo? #ElRaboDe8cho @usuario",1
PPK llama especialmente la atención sobre los jóvenes que se manifestaron anoche. La lucha no fue en vano. #MensajeALaNacion #EducacionRespetada,0
Que enfadado se puso cuando le dije que iba a comer pachanga :v jajajajajaja en un novio simpático se ha convertido.,2
@usuario ya no puedo beber - cero alcohol - ayer estuve en la clínica unas 6 horas.,1
"¡¡¡¡@user Querido, veo tus tweets ahora !!!! No nos conocemos, pero tenemos feeling.",0
"Oficialmente no tenemos a Konoplyanka en @user ¡Es cierto, será una alternativa barata a Reus en Bundes http!",2
"@user @user Muy, muy amable por tu parte dejar que ese pobre hombre luche solo en Afganistán.",1
Bienvenido a Mind Games,0
Los que más sufren son siempre los mejores #BuenaSuerte Selena desde España,2
Echo de menos tener a mis padres juntos.,1
"@user ya Si alguna vez me hago rico, te lo enseñaré allá donde vaya, pequeña promesa 👉👈👉👈👈👈👈👈👈👈👈👈👈👈👈👈👈.",0
"@User Desagradecido, sólo porque lo hiciste tú.",2
"Mientras sientas que lo has hecho lo mejor que has podido, podrás irte a dormir tranquilo.",1
Me alegro de que te haya gustado @usuario,0
"He visto la película de los pingüinos y no me lo podía creer, ¿es normal que sea tan triste? Dime que tú también has llorado.",2
@usuario ver hilo explicando que es el primer planeta (b) de la estrella Próxima Centauro Próxima Centauri b,1
"Tía, muchos de ellos son los que usaba mi madre, otros son de China. Me gustan y compro productos de Kiko.",0
"Mi mejor amigo me quiere vender vales de fds para un hotel en Chincha. Qué, ¿voy solo o qué? Eres demasiado @usuario",2
"Al principio no te gustan, pero luego te gustan y los echas de menos cuando se van.",1
Hace una semana que soy vegana. ¡Esto es un gran éxito para mí!,0
Por eso soy el raro.,2
@user lost Ya no tomo cocaina.,1
"@usuario Muchas gracias, buen fin de semana.",0
Cené en Mar de Cristal y tenía el estómago hinchado y dolorido.,2
Lo sé @usuario ha pasado una semana y he estado esperando la versión completa del juego.,1
@usuario tienes buena IA. usala contra los malos de la policia de chicago.,0
"El autobús de Benidorm a Madrid estaba justo a mi lado, las puertas se abrieron y tuve la tentación de subir e irme.",2
Hace tiempo que no veo mi nombre en otra cuenta. ¿Por qué? Le dije que no lo hiciera.,1
"@user Sí, muy ambicioso, como puedes ver en el vídeo.",0
"@usuario Tenemos que hacer algo con los incendios forestales, ya es suficiente, hemos llegado hasta donde podemos llegar.",2
Necesito hacer una foto bonita como esta.,1
,0
Sabes que tu vida apesta si la escuela comienza en menos de una semana.,2
Pero sólo me llevó cinco días porque tuve que cambiar de trabajo y,1
"Una de mis palabras favoritas de 2016 fue ""gratitud"". Todo es mejor con gratitud.",0
"@User A mi tampoco me gusta, pero puedes elegir cerrar los ojos y no dormir o irte a la mierda y sufrir.",2
"@usuarios, si alguna vez habéis querido mirar el plan de transportes de Madrid de 1988, sabréis que",1
"Hoy he marcado el gol más importante de mi vida, aunque hayamos perdido 8-1.",0
#LaPoderosaKeiko solo puede tener poder en el cuarto país más grande del mundo: Perú.,2
"@User Monsefuana, instalado por ti. Hahahahaha (en francés). Pergaminos de memes te impiden vivir en paz. Te daré una pista.",1
Tenemos que abrir la burbuja de tuiteros del #felizsábado ...... Disfruta de los maravillosos cócteles de felicidad que vienen con él.,0
"@user Gracias, yo también siento no haberte visto.",2
¿Cuál es tu mejor recuerdo compartido? #BntResponde,1
"Esto va a ser divertido y estoy deseando ver la evolución, hay elfos poderosos en casi todos los géneros.",0
"Mae soy tan idiota, tomé agua con azúcar por mi tos y ahora me siento como si estuviera demasiado borracho para aprender.",2
Realmente no tengo ni idea.,1
"Me encanta esta animación :,)Cuando vi el final me dieron ganas de llorar :,)Ahora sólo necesito un fondo y algo de texto.",0
@user ah mae ¿Cómo de duro fue ese día?,2
@usuario @usuario Crueldad... Por lo visto los que hacen de periodistas siguen con su equipo de wassap un año después.,1
@usuario ¡Es un buen día para tuitear esta foto!,0
"Ptmr hoy es la familia Klee, recuerdo que apareció en Gotica y fue la última vez que lo vi y claro hice mi estupidez.",2
"¡Streaming mañana! Espero que mi internet no sea tan problemático como antes, ¡aunque ahora funciona bien!",1
"@user muchas gracias niñuca, tienes una gran sensibilidad, por eso aprecio mucho tus comentarios. Que pases buena noche",0
"@usuario y por ""las conozco"" me refiero a Maria y Krisbell. dales recuerdos de mi parte, somos unas desagradecidas.",2
"Bueno, como de costumbre, Yixing sólo consiguió unas pocas líneas, pero no seré demasiado duro conmigo mismo. Al menos no esta vez.",1
"Este año, la Quiniela Perfecta de la Copa del Mundo ofrece 3 skins finalistas como premio, así como...",0
"Al final se me llenaron los ojos de lágrimas, y aún hoy, cuando pienso en ello, doy saltitos de alegría. Por el pelo.",2
"Vamos a pasar la Nochevieja en la playa, ¿verdad? Ahora sí.",1
Mi padre se emocionó hasta las lágrimas con el tenor ...... Algunos conciertos que nunca olvidará.,0
@usuario @usuario te entenderá y te respetará. Hay que ser muy malo para obligarse a comer algo.,2
"Voy así: Silvio Rodríguez, Ismael Serrano, Cristian Castro (en honor a José José) y El Buki ...... Esto va en serio",1
@usuario Gracias por mirarnos con amabilidad @usuario,0
"Sigo siendo optimista, pero a veces es realmente difícil.",2
Hoy he vuelto de la playa y he dormido literalmente todo el día y todavía estoy cansada.,1
@user ¡Que te diviertas en Anto! Mis mejores deseos,0
@usuario Desde luego no encuentras muchas formas de ir a clase que no sean aburridas.,2
